source,source_product_id,brand,original_brand_text,item_title,price_krw,original_price,size,description,is_sold,item_url,collected_at,image_urls,local_image_paths
FRUITSFAMILY,10205091,Puma,Puma,푸마 파르코 스피드켓 285 ,45000,50000,285,"앞쪽에 로고가 없고 안쪽에 파르코 로고가 들어가 있는 콜라보 제품입니다 23년도에 직구했습니다

전체적으로 자연스러운 사용감이 존재하며 큰 하자는 없습니다",False,https://fruitsfamily.com/product/62qar/%ED%91%B8%EB%A7%88-%ED%8C%8C%EB%A5%B4%EC%BD%94-%EC%8A%A4%ED%94%BC%EB%93%9C%EC%BC%93-285,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/VT2-L_1uT-646792a776fd.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/nDJETiLnFK-99993e0fb3ef.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/rWOiq9MaZc-f9aad3d1f8e2.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Dm8AGQf0xR-f017cba4b9b9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/EO4muHuYtd-25eef36184c6.jpg,data/images/puma/10205091_01.jpg|data/images/puma/10205091_02.jpg|data/images/puma/10205091_03.jpg
FRUITSFAMILY,9764057,Puma,Puma,[280] 푸마 2003 모스트로 스웨이드 브라운,170000,,280,"브랜드: Puma
제품명: Mostro Suede Brown
사이즈: 280
상태: 8/10
구성: 단품
가격: 170,000

—

2003년 출시된 푸마 모스트로입니다
60년대 스프린트 스파이크와 80년대 서핑화에서 영감을 받은 모델입니다

Brown. Suede Upper
Slip-on. Elastic Lacing
스컬프처럴한 스파이크 아웃솔과 슬립온 구조가 특징인 구성입니다

🦶 정사이즈 착용 권장

문의는 채팅 부탁드립니다",False,https://fruitsfamily.com/product/5t9zt/280-%ED%91%B8%EB%A7%88-2003-%EB%AA%A8%EC%8A%A4%ED%8A%B8%EB%A1%9C-%EC%8A%A4%EC%9B%A8%EC%9D%B4%EB%93%9C-%EB%B8%8C%EB%9D%BC%EC%9A%B4,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/ctT598kfX-be28378bcb96.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/fMQOH4CCB9-7648abd74b68.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/suDhq__i5c-48d51200da16.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Y8JEXSIIGs-60bb7c26df87.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ytgEyq7FiD-0fc3fba2e5ea.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/dm0MEfS2fy-ddbb71d653a4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Qnlof5Wjky-e9822c122b69.jpg,data/images/puma/9764057_01.jpg|data/images/puma/9764057_02.jpg|data/images/puma/9764057_03.jpg
FRUITSFAMILY,8669229,Puma,Puma,푸마 에시토 피날레 FG 축구화 255(새상품),45000,50000,255,"푸마 에시토 피날레 FG 축구화 블루/옐로우
255 사이즈이고, 박스 포함 새상품입니다
사이즈가 너무 딱맞아서 판매합니다 ㅠ",False,https://fruitsfamily.com/product/55t7x/%ED%91%B8%EB%A7%88-%EC%97%90%EC%8B%9C%ED%86%A0-%ED%94%BC%EB%82%A0%EB%A0%88-fg-%EC%B6%95%EA%B5%AC%ED%99%94-255-%EC%83%88%EC%83%81%ED%92%88,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/IsXR-VwGBO-42CA52A8-9182-434E-83B8-EEAD7E141549.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/BmbWXEgoqU-34812DDE-508B-4C42-8224-F1343868226C.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/glel2PBGQA-50121B76-E105-4E82-B81C-BD949F5A47EA.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/baRf1YJfEI-BA7AE799-BA9B-4548-9BC5-CF353093F1E7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lcRRajj2lJ-ED1127E4-E881-4BA6-9185-32B837F3FC21.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/biB22d9311-47AC50F4-443E-495A-8802-234E160B38C8.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/PuZV8sOvZx-268AA9A2-8BE7-4AF6-9BE2-5180D8F483EA.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/2hbjw5FRrs-7700DEC2-8835-4EC8-B91B-9A08770E5A0D.jpg,data/images/puma/8669229_01.jpg|data/images/puma/8669229_02.jpg|data/images/puma/8669229_03.jpg
FRUITSFAMILY,9408307,Puma,Puma,푸마 물쿠션 슬라이드 뮬 260-270 새제품,35000,,260,"매장정품 새제품
260사이즈지만 엄청 크게나와 265-270 신는분 맞음
직거래 과천시",False,https://fruitsfamily.com/product/5lnhv/%ED%91%B8%EB%A7%88-%EB%AC%BC%EC%BF%A0%EC%85%98-%EC%8A%AC%EB%9D%BC%EC%9D%B4%EB%93%9C-%EB%AE%AC-260-270-%EC%83%88%EC%A0%9C%ED%92%88,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/Rk5m_2dFt-12c07f3c6ddf.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/f9wiVBbIPd-197774a1e8c1.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/qtUtg7XBcJ-10e19c4338e0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Q0o9bzuCuu-51f91bc9c387.jpg,data/images/puma/9408307_01.jpg|data/images/puma/9408307_02.jpg|data/images/puma/9408307_03.jpg
FRUITSFAMILY,5405328,Puma,Puma,푸마 발레슈즈 발레코어 플랫 메리제인 240,68000,70000,240,끈부분 오염있으나 신었을때 크게 눈에 띄지 않아요,False,https://fruitsfamily.com/product/37us0/%ED%91%B8%EB%A7%88-%EB%B0%9C%EB%A0%88%EC%8A%88%EC%A6%88-%EB%B0%9C%EB%A0%88%EC%BD%94%EC%96%B4-%ED%94%8C%EB%9E%AB-%EB%A9%94%EB%A6%AC%EC%A0%9C%EC%9D%B8-240,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/CfJbgHRK_P-2A0C5AB1-C83C-4707-9B61-04E5BFAD2AC0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/I6RmpaWdrM-7C111DB7-8197-43CB-972E-733F98FB6B47.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/O8Y3IRjsRe-9D0D129D-5E58-43B4-8A14-8F218FD02196.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/zT4rQjD04B-D2CE6DD2-781D-4DD1-9D22-E6396820BEA4.jpg,data/images/puma/5405328_01.jpg|data/images/puma/5405328_02.jpg|data/images/puma/5405328_03.jpg
FRUITSFAMILY,10392303,Puma,Puma,푸마 스피드캣 핑크 발레 슈즈,50000,,245,"사랑스러운 핑크색 푸마 발레 슈즈예요
2회 착용
245mm

스피드캣 발렛 비너스 - 자스민 플라워:원화이트",False,https://fruitsfamily.com/product/66qr3/%ED%91%B8%EB%A7%88-%EC%8A%A4%ED%94%BC%EB%93%9C%EC%BA%A3-%ED%95%91%ED%81%AC-%EB%B0%9C%EB%A0%88-%EC%8A%88%EC%A6%88,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/Z97-7yB-F-2b53d4119575.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/epvpwomw5S-87279e2c4b96.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/b50RbhzHkS-935b1d75227c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/2fJiGyxSdI-ed9a66f0985a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/i_vz3la6FJ-f2667d630137.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/jbm8Yb1KyE-fcc844cff91f.jpg,data/images/puma/10392303_01.jpg|data/images/puma/10392303_02.jpg|data/images/puma/10392303_03.jpg
FRUITSFAMILY,10253121,Puma,Puma,푸마 스피드캣 발레 레더,70000,,240,"집에서 시착만 한 제품입니다.

택을 제거해버려 반품이 불가한데
사이즈 미스로 재구매 예정이라 판매합니다.

정가 : 119,000원

구매 후 반품, 환불 불가합니다.

우리 모두의 시간은 소중하니
채팅 하기 전 충분히 고민하시고
*구매하실분만* 채팅주세요.",False,https://fruitsfamily.com/product/63rcx/%ED%91%B8%EB%A7%88-%EC%8A%A4%ED%94%BC%EB%93%9C%EC%BA%A3-%EB%B0%9C%EB%A0%88-%EB%A0%88%EB%8D%94,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/ioK9_BRLk-2170cf3204b4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ZCefyEkC3B-c29d7f5e753d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/2uFVVi8Wik-0834ebc4c017.jpg,data/images/puma/10253121_01.jpg|data/images/puma/10253121_02.jpg|data/images/puma/10253121_03.jpg
FRUITSFAMILY,9441797,ASICS,Asics,아식스 x 언어펙티드 젤 카야노 14 실버 문 250,170000,,250,"아식스 x 언어펙티드 젤 카야노 14 실버 문 250
2회 착용한 거의 새상품입니다. 아무래도 사이즈가 안맞아서 판매합니다ㅜㅜ 크림에서 프리미엄 주고 구매했습니다.",False,https://fruitsfamily.com/product/5mdc5/%EC%95%84%EC%8B%9D%EC%8A%A4-x-%EC%96%B8%EC%96%B4%ED%8E%99%ED%8B%B0%EB%93%9C-%EC%A0%A4-%EC%B9%B4%EC%95%BC%EB%85%B8-14-%EC%8B%A4%EB%B2%84-%EB%AC%B8-250,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/QSdMZFvLx-8a14750dacd9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/kipi6Qy3CX-db492a5de12c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/vcYX0DYaPH-99816c993cd0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/MOUN52_ufi-b350e845bc24.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/dAcbxr6I9p-bd541a52e326.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/H_hQaegSSK-4503057ba583.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/LYkn3Jghnj-e35a9182e903.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/64Z3-pSjcA-5a1c1a70adde.jpg,data/images/asics/9441797_01.jpg|data/images/asics/9441797_02.jpg|data/images/asics/9441797_03.jpg
FRUITSFAMILY,10199369,ASICS,Asics,아식스 토가 그레이 270 사이즈,500000,,270,"아식스 토가 그레이 270 사이즈 입니다
사진에 보다시피 사용감 적고
미사용급 입니다
박스포함 구성품 다 있습니다.",False,https://fruitsfamily.com/product/62lvt/%EC%95%84%EC%8B%9D%EC%8A%A4-%ED%86%A0%EA%B0%80-%EA%B7%B8%EB%A0%88%EC%9D%B4-270-%EC%82%AC%EC%9D%B4%EC%A6%88,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/Pn4KSSJpZ-628287da428b.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/m3V4CFQg6A-a6bc4dee058d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/v7s87dBtfG-7ddb15b673a4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/tb9ePalcq2-04b13a5f0760.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/C4H_FI9wPN-1c63c77e37f6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/MyPGfiRJIB-7d313910d438.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/-p6arWivmI-faaa20d09ea5.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/RxD4UY1MKU-c0e58dc8a8cf.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ZrsaNhIvAt-c45471fbea29.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/8vdaGig_Fu-6f94128ebe7a.jpg,data/images/asics/10199369_01.jpg|data/images/asics/10199369_02.jpg|data/images/asics/10199369_03.jpg
FRUITSFAMILY,10057920,ASICS,Asics,젤1130 스틸 그레이:퓨어 실버,75000,119000,290,"젤1130
스틸 그레이:퓨어 실버
290 사이즈
착용횟수 2회입니다
상태 사진과 같습니다
네고 요청 편하게 해주셔도 됩니다",False,https://fruitsfamily.com/product/5zkqo/%EC%A0%A41130-%EC%8A%A4%ED%8B%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-%ED%93%A8%EC%96%B4-%EC%8B%A4%EB%B2%84,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/duPi0fGN8-023aa6586d64.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/cYRWWcHQi7-5920ad056577.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/miKVA5x4_p-8a039d9b08f7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/MX9iDagilJ-4f9867f870bd.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/z9jy-Dqh63-53d5716dfc90.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/GTM6YI0M45-1c3e15717784.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/TvMP8bB_3h-6278797ef7b0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/NS7xnWObWb-83032837bdce.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/bVaP2UKHsS-9b63a789e3f7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/10IZ7wJyaC-ec7402689e6b.jpg,data/images/asics/10057920_01.jpg|data/images/asics/10057920_02.jpg|data/images/asics/10057920_03.jpg
FRUITSFAMILY,3622870,ASICS,Asics,아식스 젤넘버9 W235,130000,,235,"구매 외 답장✘
찔러보기식 대화&배송비&가격제안 사절✘

채팅 전 하단 글 필독

•크림에서 258000원에 구매
•여러 운동화중 제일 안신게되어 구매하다 판매합니다
•착용에 대한 흔적은 있으나 큰 오염, 하자는 없습니다.
10번 미만 착용하였으나 새것같은 컨디션 찾으시는
예민하신 분들은 구매 피해주세요
•Asics Gel-Nimbus 9 Cream
Mineral Beige
풀박 택 구성

편의점택배 +4000
cu끼리 반값택배 +2000
타 택배사,구매 외 문의 안 받습니다",False,https://fruitsfamily.com/product/25nfa/%EC%95%84%EC%8B%9D%EC%8A%A4-%EC%A0%A4%EB%84%98%EB%B2%849-w235,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/flgjVrg7oM-481540AF-5011-41B2-9BD0-5906464301C6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/DBuvHFYJq-89467610ed15.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/NXgS2KB1Nx-07cb76bf9a86.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/27mJO6kJIS-18d86fd6c3db.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/swJeHd_-e6-079a47d050f7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/5jtj_3OmDC-f05a87659c60.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/wbelq9N6ju-ec34824379bc.jpg,data/images/asics/3622870_01.jpg|data/images/asics/3622870_02.jpg|data/images/asics/3622870_03.jpg
FRUITSFAMILY,10410896,ASICS,Asics,아식스 젤 퀀텀 키네틱 280,150000,,280,"아식스 젤 퀀텀 키네틱 그래파이트 그레이 블랙
신발단품이며 마지막 사진처럼 왼발 안쪽에 찣어짐 외에 특이사항 없습니다",False,https://fruitsfamily.com/product/6753k/%EC%95%84%EC%8B%9D%EC%8A%A4-%EC%A0%A4-%ED%80%80%ED%85%80-%ED%82%A4%EB%84%A4%ED%8B%B1-280,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/fE_5i73Gi-5814a6dab569.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/X0l4rWgOQz-689ee2622a59.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/3pDBQE9b34-ed0c874bc655.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/8HsZ35Dzky-27f258c38a35.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/1QkcYcmHnD-e4dfcfb31310.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/U8ubQqyAEq-104c0c2d1d9c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/U7EMKJkc8d-77965d919cbc.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/uXNSFV6aDB-f1846bee7d54.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/LOtuRW-7IS-557f18ccbda5.jpg,data/images/asics/10410896_01.jpg|data/images/asics/10410896_02.jpg|data/images/asics/10410896_03.jpg
FRUITSFAMILY,9864536,ASICS,Asics,아식스 Gel-Teserakt Kiko Kostadinov,171000,190000,240,"아식스 젤 테서렉트 키코 건메탈 색상입니다.
사이즈 US7(240mm)입니다.
사용감 조금 있는 편이에요. 상태 사진 확인해주세요.

박스 X, 교환, 환불 불가",False,https://fruitsfamily.com/product/5vfiw/%EC%95%84%EC%8B%9D%EC%8A%A4-gel-teserakt-kiko-kostadinov,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/SqWEkkFGG-b422614a594f.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/6ngzPP98Ap-6abc04037a2b.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/rBsnlR2ez5-72494b6a89ac.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/rz0u9kOzOU-e3f4d5d34da0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/FCh0KmyIjL-310648aa4358.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/b9vJyPZ3Cv-bffbd0a004cf.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/YofTBnyzZK-d6347e4eb327.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/iRGmVBALko-e31234d21798.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/YpFG90_tPy-9cd40b83b733.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/I6E73jNDkW-0c0392cecd0d.jpg,data/images/asics/9864536_01.jpg|data/images/asics/9864536_02.jpg|data/images/asics/9864536_03.jpg
FRUITSFAMILY,8509582,ASICS,Asics,아식스 하이퍼싱크 피드몬트 그레이 퓨어 실버 235,105000,,235,"⭐️ 별 다른 문의사항 없으시면 결제 해주시면 됩니다 :) 

📏 사이즈
- 235사이즈

👀 착용 횟수 
- 1회 착용 

🔖 기타
- 신발이 저한테 조금 커서 판매합니다.

사이즈문의x

패키지x (박스, 택 등)

📦택배비
- 일반택배: 3700원
- cu 끼리택배: 1800원

에눌x, 직거래x, 착샷x
중고에 너무 예민하신 분들은 피해주세요 :)",False,https://fruitsfamily.com/product/52e1a/%EC%95%84%EC%8B%9D%EC%8A%A4-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%8B%B1%ED%81%AC-%ED%94%BC%EB%93%9C%EB%AA%AC%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-%ED%93%A8%EC%96%B4-%EC%8B%A4%EB%B2%84-235,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/cTFCb_IcWE-CF4FA40F-9830-4E0D-B003-307A38C7C974.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/is7woUFXwI-09E83DAF-2ED3-4B46-A10E-BE60C7CB27A1.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lVq1meilzt-9BE82816-E1C8-41B6-8D5F-313E67C9289E.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/rh-g2ss0W-1EF5DBB9-B313-4CB8-9743-5AB1926C37C9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/L5WaBaJ_zU-627FAC52-D6FE-4E52-ABF7-50E37D874DF1.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lkkBrtEMS0-A1EF7FEB-AFF7-439D-8222-B16EE48E5BE5.jpg,data/images/asics/8509582_01.jpg|data/images/asics/8509582_02.jpg|data/images/asics/8509582_03.jpg
FRUITSFAMILY,10357256,ASICS,Asics,아식스 하이퍼싱크 280 판매합니다,160000,170000,280,"단시간 실착 1회 상태 정말 깨끗합니다
연락주세요",False,https://fruitsfamily.com/product/65zpk/%EC%95%84%EC%8B%9D%EC%8A%A4-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%8B%B1%ED%81%AC-280-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/PhTvH5qYA-e5f65b6c070b.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/r3xsSHdbBT-e2714305ed0c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/xl6DdzlKjo-ea84522fa212.jpg,data/images/asics/10357256_01.jpg|data/images/asics/10357256_02.jpg|data/images/asics/10357256_03.jpg
FRUITSFAMILY,9665571,ASICS,Asics,아식스 x 줄리아나 살라자르 젤 카야노 14 유칼립투스 바닐라 아이스,136000,,235,"크림에서 구매후 1번착용후 보관중입니다~ 아주 깨끗하구요..(컨디션상태 사진으로
확인해주세요)
예민하신분은 피해주세요
사이즈:235
제품박스는 없습니다

제품사진 컨디션,상세설명 잘 확인하시구 꼭 제발구매하실분만 연락주세요~
문의하셔서 답변드리면 아무런 답변도안하시는 비매너이신분들이
계세요 ㅠ(읽씹하시는분들 차단합니다)

🎈중고거래특성상 구매후 어떠한이유라도 반품 환불불가이니 충분한 문의후 신중한구매 부탁드립니다^^",False,https://fruitsfamily.com/product/5r603/%EC%95%84%EC%8B%9D%EC%8A%A4-x-%EC%A4%84%EB%A6%AC%EC%95%84%EB%82%98-%EC%82%B4%EB%9D%BC%EC%9E%90%EB%A5%B4-%EC%A0%A4-%EC%B9%B4%EC%95%BC%EB%85%B8-14-%EC%9C%A0%EC%B9%BC%EB%A6%BD%ED%88%AC%EC%8A%A4-%EB%B0%94%EB%8B%90%EB%9D%BC-%EC%95%84%EC%9D%B4%EC%8A%A4,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/q-1viTjNH-0c4c60c9bb7d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/AXcdvSqn0-f57cb06e065f.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/6ssIQWVnc_-26041ec97aac.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/U1EkGPOXVo-f18d08fbae1b.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/a-SCYnhSg6-1c48d513397e.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/_fILJlOlQw-6b21db1e0e1d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/CHKQ_jnGzY-7110fade7e60.jpg,data/images/asics/9665571_01.jpg|data/images/asics/9665571_02.jpg|data/images/asics/9665571_03.jpg
FRUITSFAMILY,8735339,ASICS,Asics,아식스 x 오토 958 젤 플렉스키 헌터 그린 블랙,180000,250000,280,"아식스 x 오토 958 젤 플렉스키 헌터 그린 블랙(280) 

키코 코스타디노브 스튜디오의 큐레이션 브랜드 오토958과 아식스의 협업 스니커즈입니다. 안전화 CP209 보아를 90년대 축구화 스타일로 재해석한 모델로, 퀼팅 레더 어퍼와 대형 자수 'O' 로고가 특징이며, 슬림한 쉐입이지만 독특한 미드솔의 형태로 매력적인 신발입니다. 

구매하고 군대가서 많이 못신었습니다..! 전역 후 스타일 변화로 판매합니다.",False,https://fruitsfamily.com/product/5788b/%EC%95%84%EC%8B%9D%EC%8A%A4-x-%EC%98%A4%ED%86%A0-958-%EC%A0%A4-%ED%94%8C%EB%A0%89%EC%8A%A4%ED%82%A4-%ED%97%8C%ED%84%B0-%EA%B7%B8%EB%A6%B0-%EB%B8%94%EB%9E%99,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/5FXiqfif5-358ad56d07fc.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/i6zvfakDQR-CD86A0E0-DAC0-4312-BFFF-E2C609EF513A.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/QEMmqMSAF0-EC12DC74-5F92-4C0D-B043-112D04B7B320.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/mOXi887wcl-1A93D97C-19A5-4B0A-A550-28EAE58CDFD6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/RpcFPNfFOC-F7C2A7DA-A797-48B7-A036-BC1F6A77A4B7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/-J443ZnuhM-DB934454-5B82-43AA-8297-F5E08E97A9ED.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/9BdwPSfVvC-55E3AFDE-B184-45D0-823D-04F27C915DCB.jpg,data/images/asics/8735339_01.jpg|data/images/asics/8735339_02.jpg|data/images/asics/8735339_03.jpg
FRUITSFAMILY,6123435,ASICS,Asics,[270] 아식스 키코 US6-S 젤 키네틱 플루언트 블랙 바닐라 새상품,260000,,270,"상품설명
키코 큐레이션 제품
택달린 새상품
정가 289000원 현재 공홈 품절

가격
265000원, 택배비 3500원 OR 착불
(제 상점에서 2개 이상 구매 시 택포로 드립니다)

유의사항
직거래 지역은 의왕시 포일동 부근입니다
먼저 입금 주신 분 우선 거래입니다
찔러 보기, 거래와 관련없는 문의는 차단합니다",False,https://fruitsfamily.com/product/3n8vf/270-%EC%95%84%EC%8B%9D%EC%8A%A4-%ED%82%A4%EC%BD%94-us6-s-%EC%A0%A4-%ED%82%A4%EB%84%A4%ED%8B%B1-%ED%94%8C%EB%A3%A8%EC%96%B8%ED%8A%B8-%EB%B8%94%EB%9E%99-%EB%B0%94%EB%8B%90%EB%9D%BC-%EC%83%88%EC%83%81%ED%92%88,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/QFWtew8CY3-1760396879670.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/plqvko_8qC-1760396879679.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/GL9SAw7-pD-1760396879685.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/tcgoaKTag5-1760396879690.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/KmNA-2b9t0-1760396879696.jpg,data/images/asics/6123435_01.jpg|data/images/asics/6123435_02.jpg|data/images/asics/6123435_03.jpg
FRUITSFAMILY,10182527,ASICS,Asics,아식스 엔더슨 벨 젤 소노마 275,75000,,275,"사용감은 있으나 깨끗하게 신었습니다
일반적인 아식스 신발보다 살짝 작게 느껴집니다
여분 끈 포함 신발 단품
편하게 연락 주세요",False,https://fruitsfamily.com/product/628vz/%EC%95%84%EC%8B%9D%EC%8A%A4-%EC%97%94%EB%8D%94%EC%8A%A8-%EB%B2%A8-%EC%A0%A4-%EC%86%8C%EB%85%B8%EB%A7%88-275,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/xIogH2K6W-82c6d8722886.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/X1i1LoXAnh-3d533b9bf5c8.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/cWrY0iBrZF-79c476a30179.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/JKgeVbX4qR-2bf0bf785c01.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/SjYnJQF7tE-509453d4d79f.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Bk5Gc2BpZp-445822d4d0cf.jpg,data/images/asics/10182527_01.jpg|data/images/asics/10182527_02.jpg|data/images/asics/10182527_03.jpg
